FullName;Age;PhotoUrl;Nationality;BestPosition;Club
Łukasz Fabiański;36;https://cdn.sofifa.com/players/164/835/22_60.png;Poland;GK;West Ham United
Oscar dos Santos Emboaba;29;https://cdn.sofifa.com/players/188/152/22_60.png;Brazil;CAM;Shanghai Port FC
Salvatore Sirigu;34;https://cdn.sofifa.com/players/168/435/22_60.png;Italy;GK;Genoa
Ivan Rakitić;33;https://cdn.sofifa.com/players/168/651/22_60.png;Croatia;CM;Sevilla FC
Gareth Bale;31;https://cdn.sofifa.com/players/173/731/22_60.png;Wales;RM;Real Madrid CF
Rui Pedro dos Santos Patrício;33;https://cdn.sofifa.com/players/178/005/22_60.png;Portugal;GK;Roma
Éver Banega;33;https://cdn.sofifa.com/players/178/562/22_60.png;Argentina;CDM;Al Shabab
Miralem Pjanić;31;https://cdn.sofifa.com/players/180/206/22_60.png;Bosnia and Herzegovina;CM;Beşiktaş JK
Yuri Berchiche Izeta;31;https://cdn.sofifa.com/players/183/512/22_60.png;Spain;LB;Athletic Club de Bilbao
Lars Stindl;32;https://cdn.sofifa.com/players/187/072/22_60.png;Germany;CAM;Borussia Mönchengladbach
Kevin Trapp;30;https://cdn.sofifa.com/players/188/943/22_60.png;Germany;GK;Eintracht Frankfurt
Oliver Baumann;31;https://cdn.sofifa.com/players/193/698/22_60.png;Germany;GK;TSG Hoffenheim
Philippe Coutinho Correia;29;https://cdn.sofifa.com/players/189/242/22_60.png;Brazil;CAM;FC Barcelona
Daley Blind;31;https://cdn.sofifa.com/players/190/815/22_60.png;Netherlands;CB;Ajax
Mario Götze;29;https://cdn.sofifa.com/players/192/318/22_60.png;Germany;CAM;PSV
Alphonse Areola;28;https://cdn.sofifa.com/players/193/105/22_60.png;France;GK;West Ham United
Jesús Corona;28;https://cdn.sofifa.com/players/193/165/22_60.png;Mexico;RM;FC Porto
Alexandre Lacazette;30;https://cdn.sofifa.com/players/193/301/22_60.png;France;ST;Arsenal
Idrissa Gueye;31;https://cdn.sofifa.com/players/193/474/22_60.png;Senegal;CDM;Paris Saint-Germain
Mário Figueira Fernandes;30;https://cdn.sofifa.com/players/193/525/22_60.png;Russia;RB;PFC CSKA Moscow
Pierluigi Gollini;26;https://cdn.sofifa.com/players/211/515/22_60.png;Italy;GK;Tottenham Hotspur
Declan Rice;22;https://cdn.sofifa.com/players/234/378/22_60.png;England;CDM;West Ham United
Danilo Luís Hélio Pereira;29;https://cdn.sofifa.com/players/200/888/22_60.png;Portugal;CDM;Paris Saint-Germain
Manuel Lazzari;27;https://cdn.sofifa.com/players/235/374/22_60.png;Italy;RWB;Lazio
Frederico de Paula Santos;28;https://cdn.sofifa.com/players/209/297/22_60.png;Brazil;CDM;Manchester United
Lucas Vázquez Iglesias;30;https://cdn.sofifa.com/players/208/618/22_60.png;Spain;RW;Real Madrid CF
Andrea Belotti;27;https://cdn.sofifa.com/players/208/596/22_60.png;Italy;ST;Torino F.C.
Emil Forsberg;29;https://cdn.sofifa.com/players/208/448/22_60.png;Sweden;CAM;RB Leipzig
Pedro González López;18;https://cdn.sofifa.com/players/251/854/22_60.png;Spain;CAM;FC Barcelona
Renan Augusto Lodi dos Santos;23;https://cdn.sofifa.com/players/251/573/22_60.png;Brazil;LWB;Atlético de Madrid
Dejan Kulusevski;21;https://cdn.sofifa.com/players/247/394/22_60.png;Sweden;LM;Juventus
Edmond Tapsoba;22;https://cdn.sofifa.com/players/247/263/22_60.png;Burkina Faso;CB;Bayer 04 Leverkusen
Sergio Reguilón Rodríguez;24;https://cdn.sofifa.com/players/245/279/22_60.png;Spain;LB;Tottenham Hotspur
Moussa Diaby;21;https://cdn.sofifa.com/players/241/852/22_60.png;France;LM;Bayer 04 Leverkusen
Pedro António Pereira Gonçalves;23;https://cdn.sofifa.com/players/240/950/22_60.png;Portugal;CAM;Sporting CP
Marc Cucurella Saseta;22;https://cdn.sofifa.com/players/239/231/22_60.png;Spain;LM;Brighton & Hove Albion
Reece James;21;https://cdn.sofifa.com/players/238/074/22_60.png;England;RWB;Chelsea
Adnan Januzaj;26;https://cdn.sofifa.com/players/208/330/22_60.png;Belgium;RW;Real Sociedad
Rui Tiago Dantas da Silva;27;https://cdn.sofifa.com/players/210/385/22_60.png;Portugal;GK;Real Betis Balompié
Leandro Paredes;27;https://cdn.sofifa.com/players/207/439/22_60.png;Argentina;CM;Paris Saint-Germain
Maximilian Arnold;27;https://cdn.sofifa.com/players/206/511/22_60.png;Germany;CM;VfL Wolfsburg
Edin Višća;31;https://cdn.sofifa.com/players/205/678/22_60.png;Bosnia and Herzegovina;RM;İstanbul Başakşehir FK
Alessio Cragno;27;https://cdn.sofifa.com/players/205/659/22_60.png;Italy;GK;Cagliari
James Ward-Prowse;26;https://cdn.sofifa.com/players/205/569/22_60.png;England;CM;Southampton
Arkadiusz Milik;27;https://cdn.sofifa.com/players/205/175/22_60.png;Poland;ST;Olympique de Marseille
Willi Orban;28;https://cdn.sofifa.com/players/204/638/22_60.png;Hungary;CB;RB Leipzig
Iñigo Martínez Berridi;30;https://cdn.sofifa.com/players/204/525/22_60.png;Spain;CB;Athletic Club de Bilbao
Kurt Zouma;26;https://cdn.sofifa.com/players/204/311/22_60.png;France;CB;West Ham United
Tomáš Vaclík;32;https://cdn.sofifa.com/players/204/120/22_60.png;Czech Republic;GK;Olympiacos CFP
Alessandro Florenzi;30;https://cdn.sofifa.com/players/203/551/22_60.png;Italy;RB;AC Milan
James Tarkowski;28;https://cdn.sofifa.com/players/202/695/22_60.png;England;CB;Burnley
Agustín Marchesín;33;https://cdn.sofifa.com/players/201/095/22_60.png;Argentina;GK;FC Porto
Adrien Rabiot;26;https://cdn.sofifa.com/players/210/008/22_60.png;France;CM;Juventus
Piotr Zieliński;27;https://cdn.sofifa.com/players/210/406/22_60.png;Poland;CAM;Napoli
Juan Everton Mestres de Mesquita;25;https://cdn.sofifa.com/players/230/225/22_60.png;Brazil;CB;Clube Atlético Mineiro
Hirving Lozano;25;https://cdn.sofifa.com/players/221/992/22_60.png;Mexico;RW;Napoli
Rosberto J. Dourado Santos;21;https://cdn.sofifa.com/players/230/258/22_60.png;Brazil;CDM;Sport Club Corinthians Paulista
Lourival Adnan Beretta Barbosa;29;https://cdn.sofifa.com/players/230/294/22_60.png;Brazil;ST;RB Bragantino
Welington Kauê Dano Nascimento;21;https://cdn.sofifa.com/players/230/347/22_60.png;Brazil;LB;Clube Atlético Mineiro
Lorenzo Pellegrini;25;https://cdn.sofifa.com/players/228/251/22_60.png;Italy;CAM;Roma
Yeray Álvarez López;26;https://cdn.sofifa.com/players/227/950/22_60.png;Spain;CB;Athletic Club de Bilbao
Alejandro Remiro Gargallo;26;https://cdn.sofifa.com/players/227/127/22_60.png;Spain;GK;Real Sociedad
Giovani Lo Celso;25;https://cdn.sofifa.com/players/226/226/22_60.png;Argentina;CAM;Tottenham Hotspur
Nordi Mukiele;23;https://cdn.sofifa.com/players/226/166/22_60.png;France;CB;RB Leipzig
Nicolas Pépé;26;https://cdn.sofifa.com/players/226/110/22_60.png;Côte d'Ivoire;RM;Arsenal
Konrad Laimer;24;https://cdn.sofifa.com/players/225/375/22_60.png;Austria;RWB;RB Leipzig
Gonçalo Manuel Ganchinho Guedes;24;https://cdn.sofifa.com/players/224/411/22_60.png;Portugal;LM;Valencia CF
Kalvin Phillips;25;https://cdn.sofifa.com/players/224/081/22_60.png;England;CDM;Leeds United
David Soria Solís;28;https://cdn.sofifa.com/players/223/952/22_60.png;Spain;GK;Getafe CF
Dominic Calvert-Lewin;24;https://cdn.sofifa.com/players/221/479/22_60.png;England;ST;Everton
Otávio Edmilson da Silva Monteiro;26;https://cdn.sofifa.com/players/210/411/22_60.png;Portugal;LM;FC Porto
Donny van de Beek;24;https://cdn.sofifa.com/players/221/363/22_60.png;Netherlands;CM;Manchester United
Martin Dúbravka;32;https://cdn.sofifa.com/players/220/407/22_60.png;Slovakia;GK;Newcastle United
Hans Hateboer;27;https://cdn.sofifa.com/players/220/093/22_60.png;Netherlands;RWB;Atalanta
Dakonam Djené;29;https://cdn.sofifa.com/players/217/940/22_60.png;Togo;CB;Getafe CF
José Luis Morales Nogales;33;https://cdn.sofifa.com/players/216/475/22_60.png;Spain;ST;Levante Unión Deportiva
Matteo Politano;27;https://cdn.sofifa.com/players/216/409/22_60.png;Italy;RM;Napoli
Iñaki Williams Arthuer;27;https://cdn.sofifa.com/players/216/201/22_60.png;Spain;ST;Athletic Club de Bilbao
Joaquín Correa;26;https://cdn.sofifa.com/players/215/330/22_60.png;Argentina;CAM;Inter
Juan Musso;27;https://cdn.sofifa.com/players/214/979/22_60.png;Argentina;GK;Atalanta
Julian Brandt;25;https://cdn.sofifa.com/players/212/194/22_60.png;Germany;CAM;Borussia Dortmund
Odisseas Vlachodimos;27;https://cdn.sofifa.com/players/211/990/22_60.png;Greece;GK;SL Benfica
Anthony Martial;25;https://cdn.sofifa.com/players/211/300/22_60.png;France;CAM;Manchester United
Darwin Machís;28;https://cdn.sofifa.com/players/210/463/22_60.png;Venezuela;LM;Granada CF
Lucas Rodrigues M. Silva;28;https://cdn.sofifa.com/players/200/949/22_60.png;Brazil;RM;Tottenham Hotspur
Adryan Juliano Zonta Torres;29;https://cdn.sofifa.com/players/230/256/22_60.png;Brazil;LWB;RB Bragantino
José Ignacio Fernández Iglesias;31;https://cdn.sofifa.com/players/200/724/22_60.png;Spain;CB;Real Madrid CF
Houssem Aouar;23;https://cdn.sofifa.com/players/234/906/22_60.png;France;CAM;Olympique Lyonnais
Steve Mandanda;36;https://cdn.sofifa.com/players/163/705/22_60.png;France;GK;Olympique de Marseille
Gonzalo Higuaín;33;https://cdn.sofifa.com/players/167/664/22_60.png;Argentina;ST;Inter Miami CF
José Miguel da Rocha Fonte;37;https://cdn.sofifa.com/players/171/791/22_60.png;Portugal;CB;LOSC Lille
Jan Vertonghen;34;https://cdn.sofifa.com/players/172/871/22_60.png;Belgium;CB;SL Benfica
Lucas Pezzini Leiva;34;https://cdn.sofifa.com/players/176/266/22_60.png;Brazil;CDM;Lazio
Antonio Adán Garrido;34;https://cdn.sofifa.com/players/178/086/22_60.png;Spain;GK;Sporting CP
Ivan Perišić;32;https://cdn.sofifa.com/players/181/458/22_60.png;Croatia;LM;Inter
Arturo Vidal;34;https://cdn.sofifa.com/players/181/872/22_60.png;Chile;CM;Inter
Max Kruse;33;https://cdn.sofifa.com/players/183/574/22_60.png;Germany;CF;1. FC Union Berlin
Marko Arnautović;32;https://cdn.sofifa.com/players/184/200/22_60.png;Austria;ST;Bologna
Marlos Romero Bonfim;33;https://cdn.sofifa.com/players/187/754/22_60.png;Ukraine;CAM;Shakhtar Donetsk
Benjamin André;30;https://cdn.sofifa.com/players/190/674/22_60.png;France;CDM;LOSC Lille
Nicolás Otamendi;33;https://cdn.sofifa.com/players/192/366/22_60.png;Argentina;CB;SL Benfica
Harvey Barnes;23;https://cdn.sofifa.com/players/234/742/22_60.png;England;CAM;Leicester City
Francisco Alcácer García;27;https://cdn.sofifa.com/players/200/454/22_60.png;Spain;ST;Villarreal CF
Carlos Soler Barragán;24;https://cdn.sofifa.com/players/234/153/22_60.png;Spain;CAM;Valencia CF
Lucas Tolentino Coelho de Lima;23;https://cdn.sofifa.com/players/233/927/22_60.png;Brazil;CAM;Olympique Lyonnais
Christopher Nkunku;23;https://cdn.sofifa.com/players/232/411/22_60.png;France;CAM;RB Leipzig
Ruslan Malinovskyi;28;https://cdn.sofifa.com/players/231/969/22_60.png;Ukraine;CF;Atalanta
Marvin Oswaldo Rangel Azevedo;29;https://cdn.sofifa.com/players/230/430/22_60.png;Brazil;ST;Flamengo
Thomas Delaney;29;https://cdn.sofifa.com/players/193/283/22_60.png;Denmark;CB;Sevilla FC
Aitor Fernández;30;https://cdn.sofifa.com/players/193/314/22_60.png;Spain;GK;Levante Unión Deportiva
Andy Delort;29;https://cdn.sofifa.com/players/193/983/22_60.png;Algeria;ST;OGC Nice
Kevin Kampl;30;https://cdn.sofifa.com/players/195/365/22_60.png;Slovenia;CM;RB Leipzig
Danny Ings;28;https://cdn.sofifa.com/players/195/859/22_60.png;England;ST;Aston Villa
Luis Miguel Afonso Fernandes;31;https://cdn.sofifa.com/players/197/965/22_60.png;Portugal;CM;SL Benfica
Jonathan Viera Ramos;31;https://cdn.sofifa.com/players/198/164/22_60.png;Spain;CAM;Unión Deportiva Las Palmas
James Rodríguez;29;https://cdn.sofifa.com/players/198/710/22_60.png;Colombia;CAM;Everton
Andrea Consigli;34;https://cdn.sofifa.com/players/163/489/22_60.png;Italy;GK;U.S. Sassuolo Calcio
Héctor Herrera;31;https://cdn.sofifa.com/players/156/519/22_60.png;Mexico;CM;Atlético de Madrid
André-Pierre Gignac;35;https://cdn.sofifa.com/players/153/244/22_60.png;France;ST;Tigres U.A.N.L.
Burak Yılmaz;35;https://cdn.sofifa.com/players/124/375/22_60.png;Turkey;ST;LOSC Lille
Joaquín Sánchez Rodríguez;39;https://cdn.sofifa.com/players/045/186/22_60.png;Spain;CAM;Real Betis Balompié
Steven Berghuis;29;https://cdn.sofifa.com/players/200/260/22_60.png;Netherlands;RW;Ajax
Jasper Cillessen;32;https://cdn.sofifa.com/players/199/987/22_60.png;Netherlands;GK;Valencia CF
Sergio Roberto Carnicer;29;https://cdn.sofifa.com/players/199/564/22_60.png;Spain;RB;FC Barcelona
Danilo Luiz da Silva;29;https://cdn.sofifa.com/players/199/304/22_60.png;Brazil;RB;Juventus
Luís Carlos Almeida da Cunha;34;https://cdn.sofifa.com/players/139/068/22_60.png;Portugal;LW;Orlando City Soccer Club
Andreas Christensen;25;https://cdn.sofifa.com/players/213/661/22_60.png;Denmark;CB;Chelsea
Gaëtan Laborde;27;https://cdn.sofifa.com/players/209/519/22_60.png;France;ST;Stade Rennais FC
Fernando Pacheco Flores;29;https://cdn.sofifa.com/players/209/960/22_60.png;Spain;GK;Deportivo Alavés
Jonathan Castro Otto;27;https://cdn.sofifa.com/players/210/455/22_60.png;Spain;LWB;Wolverhampton Wanderers
Dele Alli;25;https://cdn.sofifa.com/players/211/117/22_60.png;England;CAM;Tottenham Hotspur
Thomas Strakosha;26;https://cdn.sofifa.com/players/212/151/22_60.png;Albania;GK;Lazio
Philipp Max;27;https://cdn.sofifa.com/players/212/187/22_60.png;Germany;LB;PSV
João Mário Naval Costa Eduardo;28;https://cdn.sofifa.com/players/212/814/22_60.png;Portugal;CM;SL Benfica
Walter Benítez;28;https://cdn.sofifa.com/players/215/223/22_60.png;Argentina;GK;OGC Nice
Franco Armani;34;https://cdn.sofifa.com/players/214/584/22_60.png;Argentina;GK;River Plate
Gerónimo Rulli;29;https://cdn.sofifa.com/players/215/316/22_60.png;Argentina;GK;Villarreal CF
Giovanni Di Lorenzo;27;https://cdn.sofifa.com/players/217/870/22_60.png;Italy;RB;Napoli
Corentin Tolisso;26;https://cdn.sofifa.com/players/219/683/22_60.png;France;CM;FC Bayern München
Adrián Embarba Blázquez;29;https://cdn.sofifa.com/players/219/953/22_60.png;Spain;RM;RCD Espanyol de Barcelona
Jason Denayer;26;https://cdn.sofifa.com/players/220/182/22_60.png;Belgium;CB;Olympique Lyonnais
Naby Keïta;26;https://cdn.sofifa.com/players/220/971/22_60.png;Guinea;CAM;Liverpool
Pau López Sabata;26;https://cdn.sofifa.com/players/221/087/22_60.png;Spain;GK;Olympique de Marseille
Victor Lindelöf;26;https://cdn.sofifa.com/players/221/660/22_60.png;Sweden;CDM;Manchester United
Lukas Klostermann;25;https://cdn.sofifa.com/players/222/331/22_60.png;Germany;RB;RB Leipzig
Everton Sousa Soares;25;https://cdn.sofifa.com/players/222/716/22_60.png;Brazil;CAM;SL Benfica
Stefan Lainer;28;https://cdn.sofifa.com/players/223/724/22_60.png;Austria;RB;Borussia Mönchengladbach
Marc Bartra Aregall;30;https://cdn.sofifa.com/players/198/141/22_60.png;Spain;CB;Real Betis Balompié
Aïssa Mandi;29;https://cdn.sofifa.com/players/201/143/22_60.png;Algeria;CB;Villarreal CF
Quincy Promes;29;https://cdn.sofifa.com/players/208/808/22_60.png;Netherlands;RM;Spartak Moskva
Marek Hamšík;33;https://cdn.sofifa.com/players/171/877/22_60.png;Slovakia;CM;Trabzonspor
Donyell Malen;22;https://cdn.sofifa.com/players/231/447/22_60.png;Netherlands;ST;Borussia Dortmund
Gianluigi Buffon;43;https://cdn.sofifa.com/players/001/179/22_60.png;Italy;GK;Parma
Guillermo Ochoa;35;https://cdn.sofifa.com/players/140/233/22_60.png;Mexico;GK;Club América
Igor Akinfeev;35;https://cdn.sofifa.com/players/148/119/22_60.png;Russia;GK;PFC CSKA Moscow
João Filipe Moutinho;34;https://cdn.sofifa.com/players/162/347/22_60.png;Portugal;CM;Wolverhampton Wanderers
Jonny Evans;33;https://cdn.sofifa.com/players/169/588/22_60.png;Northern Ireland;CB;Leicester City
Raúl García Escudero;34;https://cdn.sofifa.com/players/171/579/22_60.png;Spain;CM;Athletic Club de Bilbao
Daniel Wass;32;https://cdn.sofifa.com/players/172/522/22_60.png;Denmark;CM;Valencia CF
Angelo Ogbonna;33;https://cdn.sofifa.com/players/183/855/22_60.png;Italy;CB;West Ham United
Simon Mignolet;33;https://cdn.sofifa.com/players/173/426/22_60.png;Belgium;GK;Club Brugge KV
Marcelo Vieira da Silva;33;https://cdn.sofifa.com/players/176/676/22_60.png;Brazil;CAM;Real Madrid CF
Dimitri Payet;34;https://cdn.sofifa.com/players/177/388/22_60.png;France;LW;Olympique de Marseille
Medhi Benatia;34;https://cdn.sofifa.com/players/177/509/22_60.png;Morocco;CB;Fatih Karagümrük S.K.
Ignacio Monreal Eraso;35;https://cdn.sofifa.com/players/177/604/22_60.png;Spain;LB;Real Sociedad
Radja Nainggolan;33;https://cdn.sofifa.com/players/178/518/22_60.png;Belgium;CAM;Royal Antwerp FC
Diego Godín;35;https://cdn.sofifa.com/players/182/493/22_60.png;Uruguay;CB;Cagliari
Çağlar Söyüncü;25;https://cdn.sofifa.com/players/232/119/22_60.png;Turkey;CB;Leicester City
Victor Osimhen;22;https://cdn.sofifa.com/players/232/293/22_60.png;Nigeria;ST;Napoli
Xaver Schlager;23;https://cdn.sofifa.com/players/233/195/22_60.png;Austria;CDM;VfL Wolfsburg
Dean Henderson;24;https://cdn.sofifa.com/players/233/306/22_60.png;England;GK;Manchester United
Bukayo Saka;19;https://cdn.sofifa.com/players/246/669/22_60.png;England;LM;Arsenal
Vladimír Coufal;28;https://cdn.sofifa.com/players/244/470/22_60.png;Czech Republic;RB;West Ham United
Viktor Tsygankov;23;https://cdn.sofifa.com/players/244/369/22_60.png;Ukraine;CAM;Dynamo Kyiv
Pedro Antonio Porro Sauceda;21;https://cdn.sofifa.com/players/243/576/22_60.png;Spain;RWB;Sporting CP
Nikola Vlašić;23;https://cdn.sofifa.com/players/241/095/22_60.png;Croatia;CAM;West Ham United
Luis Díaz;24;https://cdn.sofifa.com/players/241/084/22_60.png;Colombia;RM;FC Porto
Unai Núñez Gestoso;24;https://cdn.sofifa.com/players/240/900/22_60.png;Spain;CB;Athletic Club de Bilbao
Ridle Baku;23;https://cdn.sofifa.com/players/240/709/22_60.png;Germany;RM;VfL Wolfsburg
Maximiliano Gómez;24;https://cdn.sofifa.com/players/239/207/22_60.png;Uruguay;ST;Valencia CF
Vinícius José de Oliveira Júnior;20;https://cdn.sofifa.com/players/238/794/22_60.png;Brazil;RM;Real Madrid CF
Alessandro Bastoni;22;https://cdn.sofifa.com/players/237/383/22_60.png;Italy;CB;Inter
Scott McTominay;24;https://cdn.sofifa.com/players/237/238/22_60.png;Scotland;CDM;Manchester United
Boubacar Kamara;21;https://cdn.sofifa.com/players/236/987/22_60.png;France;CDM;Olympique de Marseille
Jiří Pavlenka;29;https://cdn.sofifa.com/players/236/583/22_60.png;Czech Republic;GK;SV Werder Bremen
Noussair Mazraoui;23;https://cdn.sofifa.com/players/236/401/22_60.png;Morocco;RB;Ajax
Fernando Muslera;35;https://cdn.sofifa.com/players/182/494/22_60.png;Uruguay;GK;Galatasaray SK
Alexis Sánchez;32;https://cdn.sofifa.com/players/184/941/22_60.png;Chile;CF;Inter
Josef Martínez;28;https://cdn.sofifa.com/players/207/877/22_60.png;Venezuela;ST;Atlanta United
Eran Zahavi;33;https://cdn.sofifa.com/players/204/399/22_60.png;Israel;ST;PSV
Martin Hinteregger;28;https://cdn.sofifa.com/players/201/922/22_60.png;Austria;CB;Eintracht Frankfurt
Remo Freuler;29;https://cdn.sofifa.com/players/202/024/22_60.png;Switzerland;CM;Atalanta
Julian Draxler;27;https://cdn.sofifa.com/players/202/166/22_60.png;Germany;CAM;Paris Saint-Germain
Diego Demme;29;https://cdn.sofifa.com/players/202/325/22_60.png;Germany;CDM;Napoli
Šime Vrsaljko;29;https://cdn.sofifa.com/players/203/890/22_60.png;Croatia;RB;Atlético de Madrid
Alejandro Pozuelo Melero;29;https://cdn.sofifa.com/players/203/895/22_60.png;Spain;CAM;Toronto FC
Konstantinos Fortounis;28;https://cdn.sofifa.com/players/203/980/22_60.png;Greece;CAM;Olympiacos CFP
Florian Thauvin;28;https://cdn.sofifa.com/players/204/970/22_60.png;France;RW;Tigres U.A.N.L.
José María Callejón Bueno;34;https://cdn.sofifa.com/players/185/020/22_60.png;Spain;RM;Fiorentina
Samuel Umtiti;27;https://cdn.sofifa.com/players/205/600/22_60.png;France;CB;FC Barcelona
Téji Savanier;29;https://cdn.sofifa.com/players/205/686/22_60.png;France;CAM;Montpellier Hérault SC
Sébastien Haller;27;https://cdn.sofifa.com/players/205/693/22_60.png;Côte d'Ivoire;ST;Ajax
Zouhair Feddal;31;https://cdn.sofifa.com/players/205/705/22_60.png;Morocco;CB;Sporting CP
Esteban Andrada;30;https://cdn.sofifa.com/players/205/849/22_60.png;Argentina;GK;CF Monterrey
Michael Keane;28;https://cdn.sofifa.com/players/207/599/22_60.png;England;CB;Everton
Roger Martí Salvador;30;https://cdn.sofifa.com/players/207/732/22_60.png;Spain;ST;Levante Unión Deportiva
Rafael Alcântara;28;https://cdn.sofifa.com/players/201/400/22_60.png;Brazil;CM;Paris Saint-Germain
Lucas Torreira;25;https://cdn.sofifa.com/players/223/959/22_60.png;Uruguay;CDM;Fiorentina
Ismaily Gonçalves dos S.;31;https://cdn.sofifa.com/players/201/119/22_60.png;Brazil;LB;Shakhtar Donetsk
João Pedro G. Santos Galvão;29;https://cdn.sofifa.com/players/199/254/22_60.png;Brazil;CF;Cagliari
